"plot_id","year","month","C_nwl_A","C_nwl_W","C_nwl_E","C_nwl_N","C_fwl_A","C_fwl_W","C_fwl_E","C_fwl_N","C_cwl_A","C_cwl_W","C_cwl_E","C_cwl_N","temp_air","precip","evap","soc_obs_tCha"
"PLOT_004",2003,6,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,11.2,38.8,62.1,NA
"PLOT_004",2003,7,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,12.4,106.3,57.2,NA
"PLOT_004",2003,8,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,10.6,74.2,59.3,NA
"PLOT_004",2003,9,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,8.6,74.3,42.7,NA
"PLOT_004",2003,10,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,0.9,56,23.2,NA
"PLOT_004",2003,11,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,-5.3,90.5,5,NA
"PLOT_004",2003,12,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,-7.9,59.7,5,NA
"PLOT_004",2004,1,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,-10.4,57.7,5,NA
"PLOT_004",2004,2,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,-8.5,45,5,NA
"PLOT_004",2004,3,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,-5.6,40.8,5,NA
"PLOT_004",2004,4,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,1.4,57.5,22.2,NA
"PLOT_004",2004,5,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,6.7,30.7,34.6,NA
"PLOT_004",2004,6,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,13.3,52.5,61.8,NA
"PLOT_004",2004,7,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,13.8,70.4,59.9,NA
"PLOT_004",2004,8,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,10.9,102.6,59.4,NA
"PLOT_004",2004,9,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,7.4,71.1,40.5,NA
"PLOT_004",2004,10,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,2.9,45.6,15.3,NA
"PLOT_004",2004,11,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,-2.7,63.8,5,NA
"PLOT_004",2004,12,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,-10.1,58.8,5,NA
"PLOT_004",2005,1,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-10.6,49.7,5,NA
"PLOT_004",2005,2,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-8.6,46.2,5,NA
"PLOT_004",2005,3,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-3.6,39.2,5,NA
"PLOT_004",2005,4,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,1.7,47.3,15.4,NA
"PLOT_004",2005,5,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,7.2,57.2,28.1,NA
"PLOT_004",2005,6,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,11.5,52.9,49.7,NA
"PLOT_004",2005,7,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,14.2,54.7,52.3,NA
"PLOT_004",2005,8,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,10.9,75.5,61.3,NA
"PLOT_004",2005,9,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,7.7,80,42.6,NA
"PLOT_004",2005,10,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,3.6,54,19.4,NA
"PLOT_004",2005,11,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-6.2,74.1,5,NA
"PLOT_004",2005,12,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-9.3,60.8,5,NA
"PLOT_004",2006,1,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,-11.1,46,5,NA
"PLOT_004",2006,2,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,-8.7,35.3,5,NA
"PLOT_004",2006,3,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,-2.7,35.4,5,NA
"PLOT_004",2006,4,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,1.1,49.5,11.3,NA
"PLOT_004",2006,5,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,9.1,40.3,45.3,NA
"PLOT_004",2006,6,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,11.9,51.8,52.4,NA
"PLOT_004",2006,7,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,16.4,79.2,63.7,NA
"PLOT_004",2006,8,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,11.5,72.6,49.2,NA
"PLOT_004",2006,9,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,8,65.1,34.2,NA
"PLOT_004",2006,10,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,-2,68.3,13.6,NA
"PLOT_004",2006,11,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,-2.4,58.4,5,NA
"PLOT_004",2006,12,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,-8.4,44.6,5,NA
"PLOT_004",2007,1,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,-10.9,33.9,5,NA
"PLOT_004",2007,2,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,-7.9,32.1,5,NA
"PLOT_004",2007,3,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,-5.4,28.3,5,NA
"PLOT_004",2007,4,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,1,47.8,19.9,NA
"PLOT_004",2007,5,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,7.1,34.3,38.1,NA
"PLOT_004",2007,6,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,12.8,71.4,57.7,NA
"PLOT_004",2007,7,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,13.9,70.5,61.7,NA
"PLOT_004",2007,8,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,12.1,95.2,56.4,NA
"PLOT_004",2007,9,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,6.7,66.4,42.2,NA
"PLOT_004",2007,10,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,0.3,40.1,18.7,NA
"PLOT_004",2007,11,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,-4.1,44.1,5,NA
"PLOT_004",2007,12,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,-9.2,60.8,5,NA
"PLOT_004",2008,1,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,-9.9,45.1,5,NA
"PLOT_004",2008,2,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,-9.2,38.2,5,NA
"PLOT_004",2008,3,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,-4,33.5,5,NA
"PLOT_004",2008,4,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,0.3,63.6,22.8,NA
"PLOT_004",2008,5,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,6.3,57.8,37.7,NA
"PLOT_004",2008,6,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,12.2,62,54.5,NA
"PLOT_004",2008,7,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,12.8,94.4,67.6,NA
"PLOT_004",2008,8,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,12.7,65.6,56.5,NA
"PLOT_004",2008,9,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,7.4,61.7,39.2,NA
"PLOT_004",2008,10,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,1.7,57.8,23.2,NA
"PLOT_004",2008,11,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,-2.1,55.1,6.3,NA
"PLOT_004",2008,12,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,-10.3,54.7,5,NA
"PLOT_004",2009,1,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,-10.2,44,5,NA
"PLOT_004",2009,2,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,-8.9,33.6,5,NA
"PLOT_004",2009,3,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,-5.8,39.3,5,NA
"PLOT_004",2009,4,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,1.3,45.1,13.8,NA
"PLOT_004",2009,5,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,6.7,41.8,45.1,NA
"PLOT_004",2009,6,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,12.4,68.1,57.1,NA
"PLOT_004",2009,7,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,13.3,90.9,56,NA
"PLOT_004",2009,8,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,13.8,118.2,51.5,NA
"PLOT_004",2009,9,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,7.4,91.2,46.1,NA
"PLOT_004",2009,10,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,1.5,56.8,24.3,NA
"PLOT_004",2009,11,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,-5.8,57.2,5,NA
"PLOT_004",2009,12,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,-8,44.7,5,NA
"PLOT_004",2010,1,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-11.5,68.3,5,NA
"PLOT_004",2010,2,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-8.8,40.5,5,NA
"PLOT_004",2010,3,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-5.6,49.9,5,NA
"PLOT_004",2010,4,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,1.4,47.5,11.5,NA
"PLOT_004",2010,5,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,8.5,73.8,45.8,NA
"PLOT_004",2010,6,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,13.1,86,53.7,NA
"PLOT_004",2010,7,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,13.9,88.2,65.4,NA
"PLOT_004",2010,8,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,12,117.1,53.1,NA
"PLOT_004",2010,9,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,7.2,50.7,43.5,NA
"PLOT_004",2010,10,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,0.7,64.3,25.3,NA
"PLOT_004",2010,11,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-4.1,47,5,NA
"PLOT_004",2010,12,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-9.2,44.6,5,NA
"PLOT_004",2011,1,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,-9.3,48.7,5,NA
"PLOT_004",2011,2,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,-9,48.5,5,NA
"PLOT_004",2011,3,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,-5.1,35.2,5,NA
"PLOT_004",2011,4,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,1.1,42.7,12,NA
"PLOT_004",2011,5,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,7.7,49.1,23.9,NA
"PLOT_004",2011,6,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,11.4,44.4,53.2,NA
"PLOT_004",2011,7,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,13.1,70.2,61.8,NA
"PLOT_004",2011,8,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,10.9,83.3,56.4,NA
"PLOT_004",2011,9,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,6.5,54,45.6,NA
"PLOT_004",2011,10,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,1.2,56.9,17.6,NA
"PLOT_004",2011,11,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,-2.3,54.5,5,NA
"PLOT_004",2011,12,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,-9,40.2,5,NA
"PLOT_004",2012,1,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,-10.1,60.8,5,NA
"PLOT_004",2012,2,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,-8.7,41.3,5,NA
"PLOT_004",2012,3,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,-5,52.3,5,NA
"PLOT_004",2012,4,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,1.7,36.6,25.9,NA
"PLOT_004",2012,5,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,6.4,35.3,34.6,NA
"PLOT_004",2012,6,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,11,42.3,57.3,NA
"PLOT_004",2012,7,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,13.4,113.8,65.2,NA
"PLOT_004",2012,8,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,11.5,108.9,51.2,NA
"PLOT_004",2012,9,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,8.6,52.1,44,NA
"PLOT_004",2012,10,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,1.6,55,5,NA
"PLOT_004",2012,11,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,-5,49.3,5,NA
"PLOT_004",2012,12,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,-9.5,54.5,5,NA
"PLOT_004",2013,1,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,-10.7,43.3,5,NA
"PLOT_004",2013,2,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,-9.3,39.3,5,NA
"PLOT_004",2013,3,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,-2.9,38.3,5.4,NA
"PLOT_004",2013,4,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,2.2,42.5,20.2,NA
"PLOT_004",2013,5,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,8.2,64.6,42.3,NA
"PLOT_004",2013,6,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,11.9,49.7,51.5,NA
"PLOT_004",2013,7,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,11.2,103.7,56.5,NA
"PLOT_004",2013,8,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,12.5,81.1,52.6,NA
"PLOT_004",2013,9,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,8.2,65.6,32.9,NA
"PLOT_004",2013,10,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,0.8,46.3,14.5,NA
"PLOT_004",2013,11,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,-4.6,66.3,5,NA
"PLOT_004",2013,12,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,-8.6,31.4,5,NA
"PLOT_004",2014,1,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,-9.6,41.4,5,NA
"PLOT_004",2014,2,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,-9.3,31.3,5,NA
"PLOT_004",2014,3,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,-4.8,48.4,8.7,NA
"PLOT_004",2014,4,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,2.8,43.6,15.8,NA
"PLOT_004",2014,5,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,6.6,51.5,49.2,NA
"PLOT_004",2014,6,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,12.9,47.1,59,NA
"PLOT_004",2014,7,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,13.1,63.5,59.2,NA
"PLOT_004",2014,8,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,11,98.2,50,NA
"PLOT_004",2014,9,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,8.3,85.5,40.3,NA
"PLOT_004",2014,10,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,0.1,67.6,22.5,NA
"PLOT_004",2014,11,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,-4.5,61.7,5,NA
"PLOT_004",2014,12,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,-6.4,71,5,NA
"PLOT_004",2015,1,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-10.1,33.8,5,NA
"PLOT_004",2015,2,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-7.8,42,5,NA
"PLOT_004",2015,3,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-3.7,53.8,5,NA
"PLOT_004",2015,4,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,1.2,38.3,16.8,NA
"PLOT_004",2015,5,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,8.4,50.9,42.7,NA
"PLOT_004",2015,6,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,11.5,76.5,44.6,NA
"PLOT_004",2015,7,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,14.3,93.2,53.9,NA
"PLOT_004",2015,8,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,12.7,79.3,55.7,NA
"PLOT_004",2015,9,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,6.9,64.4,44,NA
"PLOT_004",2015,10,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,2.4,75.7,21.2,NA
"PLOT_004",2015,11,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-4.2,55.6,6.3,NA
"PLOT_004",2015,12,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-8.7,56.3,5,NA
"PLOT_004",2016,1,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,-10,35.5,5,NA
"PLOT_004",2016,2,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,-10.4,44.4,5,NA
"PLOT_004",2016,3,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,-4.4,40.4,5,NA
"PLOT_004",2016,4,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,2,52.5,20.5,NA
"PLOT_004",2016,5,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,7.8,41.5,39.4,NA
"PLOT_004",2016,6,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,12,57.6,56.4,NA
"PLOT_004",2016,7,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,14.8,99.1,53.2,NA
"PLOT_004",2016,8,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,9.6,117.9,52.2,NA
"PLOT_004",2016,9,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,6.8,70.4,43.6,NA
